ZFIN:ZDB-GENE-010226-1	glial cell derived neurotrophic factor a		GO:0001755		UniProt	NCBITaxon:7955	ISS	UniProtKB:P39905	PANTHER:PTHR12173	protein_coding_gene		ZFIN:ZDB-PUB-110105-1	20110409	gdnfa
ZFIN:ZDB-GENE-991209-3	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Aa		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|MGI:MGI:107557|MGI:MGI:2387661|MGI:MGI:109244|MGI:MGI:107558|MGI:MGI:1203727|MGI:MGI:107556|UniProtKB:Q92854	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema3aa
ZFIN:ZDB-GENE-991209-3	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Aa		GO:2001224		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002592933|MGI:MGI:107558	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200313	sema3aa
ZFIN:ZDB-GENE-991209-3	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Aa		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000867340|ZFIN:ZDB-GENE-990715-2|ZFIN:ZDB-GENE-050513-1|MGI:MGI:1096347|MGI:MGI:107557|ZFIN:ZDB-GENE-050513-4|MGI:MGI:107558|ZFIN:ZDB-GENE-050513-3	PANTHER:PTHR11036	protein_coding_gene		PMID:21873635	20200807	sema3aa
ZFIN:ZDB-GENE-040625-167	RAP1A, member of RAS oncogene family a		GO:0003428		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-070519-1|ZFIN:ZDB-MRPHLNO-070519-2	PANTHER:PTHR24070	protein_coding_gene		PMID:26280580|ZFIN:ZDB-PUB-150819-11	20151215	rap1aa
ZFIN:ZDB-GENE-040625-126	chemokine (C-C motif) receptor 6a		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	ccr6a
ZFIN:ZDB-GENE-040625-109	ELL associated factor 1		GO:0014812		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-090820-4|ZFIN:ZDB-MRPHLNO-090820-6	PANTHER:PTHR15970	protein_coding_gene		PMID:19380582|ZFIN:ZDB-PUB-090424-17	20090901	eaf1
ZFIN:ZDB-GENE-040625-109	ELL associated factor 1		GO:0042074		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-090820-4|ZFIN:ZDB-MRPHLNO-090820-6	PANTHER:PTHR15970	protein_coding_gene		PMID:19380582|ZFIN:ZDB-PUB-090424-17	20090901	eaf1
UniProtKB:E7FBA8	Uncharacterized protein		GO:0001764		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002654721|MGI:MGI:2183683	PANTHER:PTHR12784	protein		PMID:21873635	20200317	nav1a
ZFIN:ZDB-GENE-121030-6	relaxin family peptide receptor 3.3b		GO:0060326		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001200797|RGD:620593|MGI:MGI:106185|MGI:MGI:1333815|UniProtKB:P32248|UniProtKB:P25025|RGD:621528|RGD:620137|ZFIN:ZDB-GENE-041114-186|MGI:MGI:103567|RGD:2906|MGI:MGI:104618|UniProtKB:P51684	PANTHER:PTHR10489	protein_coding_gene		PMID:21873635	20200807	rxfp3.3b
ZFIN:ZDB-GENE-091204-140	uromodulin-like 1		GO:1990266		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002678685|UniProtKB:P07911	PANTHER:PTHR14002	protein_coding_gene		PMID:21873635	20200305	umodl1
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR10179	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxcl11.8
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033899	PANTHER:PTHR10179	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxcl11.8
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001089	PANTHER:PTHR10179	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxcl11.8
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR10179	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	cxcl11.8
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021269|UniProtKB:P80162|MGI:MGI:1888712|UniProtKB:Q07325|RGD:70069|RGD:708540|RGD:619869|UniProtKB:P02778|RGD:620209|UniProtKB:A0A0G2KYH9|MGI:MGI:1339941|MGI:MGI:3037818|UniProtKB:O14625|UniProtKB:P10145|RGD:621812|RGD:727827|ZFIN:ZDB-GENE-090313-165|MGI:MGI:1888499|UniProtKB:O43927|UniProtKB:P80221	PANTHER:PTHR10179	protein_coding_gene		PMID:21873635	20200807	cxcl11.8
ZFIN:ZDB-GENE-060526-319	chemokine (C-X-C motif) ligand 11, duplicate 8		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021269|UniProtKB:A0A0G2KYH9|UniProtKB:P79255|UniProtKB:P80162|MGI:MGI:1339941|MGI:MGI:3037818|RGD:70069|UniProtKB:P10145|RGD:619869|RGD:621812|UniProtKB:N0GW19|UniProtKB:P80221	PANTHER:PTHR10179	protein_coding_gene		PMID:21873635	20200807	cxcl11.8
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR030595	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl39.7
ZFIN:ZDB-GENE-131127-629	chemokine (C-C motif) ligand 39, duplicate 7		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl39.7
ZFIN:ZDB-GENE-050419-185	si:ch211-260p9.3		GO:0010634		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000741536|RGD:3347|UniProtKB:P19174	PANTHER:PTHR10336	protein_coding_gene		PMID:21873635	20180918	si:ch211-260p9.3
UniProtKB:E7FB33	Platelet-derived growth factor c		GO:0030335		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000180420|UniProtKB:P01127|RGD:3283|UniProtKB:P04085|RGD:621880|UniProtKB:B1H0W5|MGI:MGI:97528	PANTHER:PTHR11633	protein		PMID:21873635	20200807	pdgfc
ZFIN:ZDB-GENE-030131-4663	plexin A4		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001098994|MGI:MGI:2154239|MGI:MGI:2154244|MGI:MGI:107685|MGI:MGI:107684|UniProtKB:Q9ULL4|RGD:1560615	PANTHER:PTHR22625	protein_coding_gene		PMID:21873635	20170228	plxna4
UniProtKB:A0A0G2KSX4	Uncharacterized protein		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein		PMID:21873635	20200808	LOC101884623
UniProtKB:A0A0G2KSX4	Uncharacterized protein		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein		PMID:21873635	20170228	LOC101884623
UniProtKB:A0A0G2KSX4	Uncharacterized protein		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein		PMID:21873635	20201205	LOC101884623
UniProtKB:A0A0G2KSX4	Uncharacterized protein		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein		PMID:21873635	20170228	LOC101884623
ZFIN:ZDB-GENE-030804-11	lamin B receptor		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060822-8	PANTHER:PTHR21257	protein_coding_gene		PMID:16759737|ZFIN:ZDB-PUB-060616-40	20060822	lbr
ZFIN:ZDB-GENE-030131-4605	vascular endothelial growth factor Ab		GO:0060754		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000246442|UniProtKB:O43915|UniProtKB:P49765|UniProtKB:P15692|UniProtKB:P49767	PANTHER:PTHR12025	protein_coding_gene		PMID:21873635	20170228	vegfab
ZFIN:ZDB-GENE-000201-18	pre-B-cell leukemia transcription factor 4		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-071026-2	PANTHER:PTHR11850	protein_coding_gene		PMID:15882579|ZFIN:ZDB-PUB-050513-3	20140502	pbx4
ZFIN:ZDB-GENE-000201-18	pre-B-cell leukemia transcription factor 4		GO:0001764		UniProt	NCBITaxon:7955	IDA		PANTHER:PTHR11850	protein_coding_gene		PMID:12645925|ZFIN:ZDB-PUB-030325-2	20031205	pbx4
ZFIN:ZDB-GENE-041118-20	dishevelled segment polarity protein 2		GO:0021535		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060724-1	PANTHER:PTHR10878	protein_coding_gene		PMID:17392791|ZFIN:ZDB-PUB-070330-43	20070717	dvl2
ZFIN:ZDB-GENE-060526-267	G protein-coupled receptor kinase interacting ArfGAP 2a		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-110126-4	PANTHER:PTHR46097	protein_coding_gene		PMID:21034731|ZFIN:ZDB-PUB-101108-1	20110907	git2a
ZFIN:ZDB-GENE-060526-267	G protein-coupled receptor kinase interacting ArfGAP 2a		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-110126-3	PANTHER:PTHR46097	protein_coding_gene		PMID:21034731|ZFIN:ZDB-PUB-101108-1	20110907	git2a
ZFIN:ZDB-GENE-030909-4	cysteine and glycine-rich protein 1a		GO:0042074		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-070910-1|ZFIN:ZDB-MRPHLNO-070910-2	PANTHER:PTHR24215	protein_coding_gene		PMID:17592114|ZFIN:ZDB-PUB-070629-32	20070911	csrp1a
ZFIN:ZDB-GENE-060526-234	fer (fps/fes related) tyrosine kinase		GO:0030335		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028539	PANTHER:PTHR24418	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	fer
ZFIN:ZDB-GENE-060421-7958	DAB adaptor protein 1b		GO:0097477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002599543|MGI:MGI:108554|UniProtKB:Q6XBN6	PANTHER:PTHR11232	protein_coding_gene		PMID:21873635	20190311	dab1b
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001811	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR039809	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0008009		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR036048	PANTHER:PTHR12015	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0008009		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|UniProtKB:P13501|MGI:MGI:1099448|UniProtKB:Q99731|UniProtKB:Q9Y258|ZFIN:ZDB-GENE-110222-2|UniProtKB:O00585|UniProtKB:P80098|MGI:MGI:1349183|RGD:3646|UniProtKB:P47992|UniProtKB:P10147|MGI:MGI:104593|UniProtKB:P55773|UniProtKB:P78423|RGD:3644|RGD:69069|MGI:MGI:1097153|MGI:MGI:98260|RGD:620458|MGI:MGI:1346316|RGD:1303200|UniProtKB:P22362|UniProtKB:O00175|UniProtKB:P51671|RGD:3645|UniProtKB:O15444|RGD:620441|UniProtKB:Q99616	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20201205	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0048247		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|UniProtKB:P47992|UniProtKB:Q9Y258|UniProtKB:P10147|RGD:3645|MGI:MGI:104593|MGI:MGI:1097153|RGD:69069	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20200808	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0002548		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|MGI:MGI:108224|UniProtKB:P13500|UniProtKB:Q9Y258|UniProtKB:P10147	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl34a.3
ZFIN:ZDB-GENE-070912-33	chemokine (C-C motif) ligand 34a, duplicate 3		GO:0030593		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000245709|RGD:3647|RGD:3645|UniProtKB:P10147|MGI:MGI:1097153	PANTHER:PTHR12015	protein_coding_gene		PMID:21873635	20170228	ccl34a.3
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-160929-1	PANTHER:PTHR10551	protein_coding_gene		PMID:28005909|ZFIN:ZDB-PUB-161224-16	20180220	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-160929-1	PANTHER:PTHR10551	protein_coding_gene		PMID:27545838|ZFIN:ZDB-PUB-160823-6	20161018	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:1903045		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-150528-5	PANTHER:PTHR10551	protein_coding_gene		PMID:25607881|ZFIN:ZDB-PUB-150122-3	20150529	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:0016477		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR030146	PANTHER:PTHR10551	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201013	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:1903045		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-020102-1	PANTHER:PTHR10551	protein_coding_gene		PMID:25607881|ZFIN:ZDB-PUB-150122-3	20150529	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-150528-5	PANTHER:PTHR10551	protein_coding_gene		PMID:25607881|ZFIN:ZDB-PUB-150122-3	20150529	fscn1a
ZFIN:ZDB-GENE-031009-1	fascin actin-bundling protein 1a		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000058080|MGI:MGI:1352745|FB:FBgn0003447|ZFIN:ZDB-GENE-031009-1|UniProtKB:Q16658	PANTHER:PTHR10551	protein_coding_gene		PMID:21873635	20200807	fscn1a
ZFIN:ZDB-GENE-020828-1	hyaluronan synthase 2		GO:0008078		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR22913	protein_coding_gene		PMID:14729574|ZFIN:ZDB-PUB-040216-27	20040220	has2
ZFIN:ZDB-GENE-020828-1	hyaluronan synthase 2		GO:0060030		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENO-070516-4	PANTHER:PTHR22913	protein_coding_gene		PMID:17331724|ZFIN:ZDB-PUB-070303-41	20070517	has2
ZFIN:ZDB-GENE-020828-1	hyaluronan synthase 2		GO:0021535		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-060930-5	PANTHER:PTHR22913	protein_coding_gene		PMID:17392791|ZFIN:ZDB-PUB-070330-43	20070720	has2
ZFIN:ZDB-GENE-020828-1	hyaluronan synthase 2		GO:0042074		ZFIN	NCBITaxon:7955	IMP		PANTHER:PTHR22913	protein_coding_gene		PMID:14729574|ZFIN:ZDB-PUB-040216-27	20040220	has2
ZFIN:ZDB-GENE-030708-1	fibroblast growth factor 24		GO:0030334		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000160075|UniProtKB:P21781|MGI:MGI:1099809|ZFIN:ZDB-GENE-980526-178|UniProtKB:O15520|UniProtKB:P09038|MGI:MGI:95516|WB:WBGene00001185|UniProtKB:O43320|UniProtKB:P08620|UniProtKB:O76093|UniProtKB:P05230|RGD:2610|ZFIN:ZDB-GENE-990415-72	PANTHER:PTHR11486	protein_coding_gene		PMID:21873635	20201023	fgf24
ZFIN:ZDB-GENE-980526-52	paired box 3a		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-080911-2	PANTHER:PTHR45636	protein_coding_gene		PMID:18417109|ZFIN:ZDB-PUB-080422-3	20080929	pax3a
ZFIN:ZDB-GENE-001206-2	ladybird homeobox 2		GO:0048922		UniProt	NCBITaxon:7955	IMP		PANTHER:PTHR24336	protein_coding_gene		PMID:22216300|ZFIN:ZDB-PUB-120111-14	20200821	lbx2
ZFIN:ZDB-GENE-001206-2	ladybird homeobox 2		GO:0048920		UniProt	NCBITaxon:7955	IMP		PANTHER:PTHR24336	protein_coding_gene		PMID:22216300|ZFIN:ZDB-PUB-120111-14	20200821	lbx2
ZFIN:ZDB-GENE-071004-15	glypican 6a		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002247069|UniProtKB:Q9Y625|FB:FBgn0263930|FB:FBgn0041604|WB:WBGene00001687|ZFIN:ZDB-GENE-031212-1|ZFIN:ZDB-GENE-011119-1	PANTHER:PTHR10822	protein_coding_gene		PMID:21873635	20190308	gpc6a
ZFIN:ZDB-GENE-050320-140	astrotactin 1		GO:0001764		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000422025|MGI:MGI:1098567	PANTHER:PTHR16592	protein_coding_gene		PMID:21873635	20200401	astn1
ZFIN:ZDB-GENE-040704-35	centrosomal protein 41		GO:0001755		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-120216-4	PANTHER:PTHR44390	protein_coding_gene		PMID:30664616|ZFIN:ZDB-PUB-190122-11	20190718	cep41
UniProtKB:E7FDH3	Cas scaffold protein family member 4		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002240539|UniProtKB:A0A3Q2TVN1|UniProtKB:P56945|RGD:2406|MGI:MGI:108091	PANTHER:PTHR10654	protein		PMID:21873635	20170427	cass4
ZFIN:ZDB-GENE-030605-1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4a		GO:0060973		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-GENO-110315-8	PANTHER:PTHR10799	protein_coding_gene		PMID:21304516|ZFIN:ZDB-PUB-110214-21	20110317	smarca4a
ZFIN:ZDB-GENE-030131-1783	Leucine-rich repeats and calponin homology (CH) domain-containing 1		GO:2000405		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002699694|UniProtKB:Q9Y2L9|MGI:MGI:2443390	PANTHER:PTHR16083	protein		PMID:21873635	20180328	lrch1
ZFIN:ZDB-GENE-060503-794	Usher syndrome 2A (autosomal recessive, mild)		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000832450|UniProtKB:P11047|UniProtKB:Q9UIK5	PANTHER:PTHR10574	protein_coding_gene		PMID:21873635	20190301	ush2a
ZFIN:ZDB-GENE-060503-766	pleckstrin homology domain containing, family G (with RhoGef domain) member 5a		GO:0043534		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-090817-4	PANTHER:PTHR13217	protein_coding_gene		PMID:18824598|ZFIN:ZDB-PUB-081001-19	20090918	plekhg5a
ZFIN:ZDB-GENE-060503-766	pleckstrin homology domain containing, family G (with RhoGef domain) member 5a		GO:0043534		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-MRPHLNO-090817-3|ZFIN:ZDB-MRPHLNO-090908-5	PANTHER:PTHR13217	protein_coding_gene		PMID:18824598|ZFIN:ZDB-PUB-081001-19	20090918	plekhg5a
ZFIN:ZDB-GENE-060503-766	pleckstrin homology domain containing, family G (with RhoGef domain) member 5a		GO:0043534		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-090817-3	PANTHER:PTHR13217	protein_coding_gene		PMID:18824598|ZFIN:ZDB-PUB-081001-19	20090918	plekhg5a
ZFIN:ZDB-GENE-060503-766	pleckstrin homology domain containing, family G (with RhoGef domain) member 5a		GO:0043542		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001408592|UniProtKB:A0A0G2L933|ZFIN:ZDB-GENE-060503-766|MGI:MGI:2652860	PANTHER:PTHR13217	protein_coding_gene		PMID:21873635	20200723	plekhg5a
ZFIN:ZDB-GENE-030131-6069	cell division cycle 42, like		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000632904|ZFIN:ZDB-GENE-030131-8783|MGI:MGI:106211|FB:FBgn0010341	PANTHER:PTHR24072	protein_coding_gene		PMID:21873635	20200809	cdc42l
ZFIN:ZDB-GENE-030707-3	annexin A6		GO:0001755		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002574762|UniProtKB:P51901	PANTHER:PTHR10502	protein_coding_gene		PMID:21873635	20200929	anxa6
ZFIN:ZDB-GENE-060503-709	thrombospondin, type I, domain containing 7Aa		GO:0043534		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-110531-2	PANTHER:PTHR11311	protein_coding_gene		PMID:21520329|ZFIN:ZDB-PUB-110518-41	20110628	thsd7aa
ZFIN:ZDB-GENE-060503-709	thrombospondin, type I, domain containing 7Aa		GO:0043534		ZFIN	NCBITaxon:7955	IMP	ZFIN:ZDB-MRPHLNO-110531-1	PANTHER:PTHR11311	protein_coding_gene		PMID:21520329|ZFIN:ZDB-PUB-110518-41	20110628	thsd7aa
ZFIN:ZDB-GENE-071207-2	integrin beta 3b		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000801545|UniProtKB:P05107|UniProtKB:P05556|RGD:1305581|UniProtKB:P05106|MGI:MGI:96616|MGI:MGI:96610|UniProtKB:A0A0R4IR57|MGI:MGI:96611|FB:FBgn0004657|UniProtKB:P26010|MGI:MGI:96613	PANTHER:PTHR10082	protein_coding_gene		PMID:21873635	20200807	itgb3b
ZFIN:ZDB-GENE-071207-1	integrin beta 3a		GO:0016477		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000801545|UniProtKB:P05107|UniProtKB:P05556|RGD:1305581|UniProtKB:P05106|MGI:MGI:96616|MGI:MGI:96610|UniProtKB:A0A0R4IR57|MGI:MGI:96611|FB:FBgn0004657|UniProtKB:P26010|MGI:MGI:96613	PANTHER:PTHR10082	protein_coding_gene		PMID:21873635	20200807	itgb3a
