ZFIN:ZDB-GENE-030131-1033	agrin		GO:1902572		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002588955|MGI:MGI:3648654|MGI:MGI:1919682	PANTHER:PTHR10913	protein_coding_gene		PMID:21873635	20190524	agrn
ZFIN:ZDB-GENE-060526-202	ADAM metallopeptidase with thrombospondin type 1 motif, 8a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0482	PANTHER:PTHR13723	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	adamts8a
ZFIN:ZDB-GENE-060526-202	ADAM metallopeptidase with thrombospondin type 1 motif, 8a		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000347317|UniProtKB:P58397|UniProtKB:Q9UKP4|FB:FBgn0034903|UniProtKB:Q9UHI8|MGI:MGI:1339949|MGI:MGI:109249|MGI:MGI:2660628	PANTHER:PTHR13723	protein_coding_gene		PMID:21873635	20200504	adamts8a
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0004198		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR022684	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0004198		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001300	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR022684	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001300	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0008234		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0788	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:P20807|FB:FBgn0025866|UniProtKB:P07384|RGD:2268|UniProtKB:P35750|RGD:2267|MGI:MGI:107437|FB:FBgn0012051|UniProtKB:Q8RVL2|UniProtKB:Q9HC96|MGI:MGI:88264|MGI:MGI:88263|UniProtKB:P17655|WB:WBGene00006606|RGD:69354|MGI:MGI:2181366|RGD:2269	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200929	capn12
ZFIN:ZDB-GENE-050419-245	calpain 12		GO:0004198		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:Q9HC96|dictyBase:DDB_G0269200|MGI:MGI:88263|RGD:2267|UniProtKB:P35750|UniProtKB:P07384|FB:FBgn0025866|MGI:MGI:2181366|FB:FBgn0012051|RGD:2269|UniProtKB:P17655|MGI:MGI:107437|RGD:69354	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200807	capn12
ZFIN:ZDB-GENE-060503-805	si:dkey-13e3.1		GO:0008234		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR003653		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-13e3.1
ZFIN:ZDB-GENE-060503-805	si:dkey-13e3.1		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR003653		protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	si:dkey-13e3.1
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR24250	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000665796|MGI:MGI:88559|MGI:MGI:88558|UniProtKB:Q99895	PANTHER:PTHR24250	protein_coding_gene		PMID:21873635	20200930	zgc:171592
ZFIN:ZDB-GENE-080220-23	zgc:171592		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000665796|RGD:2444	PANTHER:PTHR24250	protein_coding_gene		PMID:21873635	20200207	zgc:171592
ZFIN:ZDB-GENE-050320-32	signal peptidase complex subunit 2		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13085	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	spcs2
ZFIN:ZDB-GENE-050320-32	signal peptidase complex subunit 2		GO:0006465		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR009582	PANTHER:PTHR13085	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	spcs2
ZFIN:ZDB-GENE-050320-32	signal peptidase complex subunit 2		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR13085	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	spcs2
ZFIN:ZDB-GENE-050320-32	signal peptidase complex subunit 2		GO:0006465		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000317824|SGD:S000004519	PANTHER:PTHR13085	protein_coding_gene		PMID:21873635	20170228	spcs2
ZFIN:ZDB-GENE-050320-32	signal peptidase complex subunit 2	contributes_to	GO:0008233		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000317824|SGD:S000004519	PANTHER:PTHR13085	protein_coding_gene		PMID:21873635	20170228	spcs2
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001940	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001940	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-51	zgc:173425		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:173425
ZFIN:ZDB-GENE-071004-31	ring finger protein 34b		GO:2001271		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001028628|UniProtKB:Q969K3|UniProtKB:Q8WZ73	PANTHER:PTHR14879	protein_coding_gene		PMID:21873635	20200306	rnf34b
ZFIN:ZDB-GENE-071004-31	ring finger protein 34b		GO:0043161		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001028628|UniProtKB:Q969K3|MGI:MGI:2153340|UniProtKB:Q8WZ73	PANTHER:PTHR14879	protein_coding_gene		PMID:21873635	20200306	rnf34b
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR022684	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0004198		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR022684	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0004198		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001300	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0008234		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0788	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001300	PANTHER:PTHR10183	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0004198		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:Q9HC96|dictyBase:DDB_G0269200|MGI:MGI:88263|RGD:2267|UniProtKB:P35750|UniProtKB:P07384|FB:FBgn0025866|MGI:MGI:2181366|FB:FBgn0012051|RGD:2269|UniProtKB:P17655|MGI:MGI:107437|RGD:69354	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200807	capn2a
ZFIN:ZDB-GENE-050320-69	calpain 2, (m/II) large subunit a		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000021568|UniProtKB:P20807|FB:FBgn0025866|UniProtKB:P07384|RGD:2268|UniProtKB:P35750|RGD:2267|MGI:MGI:107437|FB:FBgn0012051|UniProtKB:Q8RVL2|UniProtKB:Q9HC96|MGI:MGI:88264|MGI:MGI:88263|UniProtKB:P17655|WB:WBGene00006606|RGD:69354|MGI:MGI:2181366|RGD:2269	PANTHER:PTHR10183	protein_coding_gene		PMID:21873635	20200929	capn2a
UniProtKB:E7FE30	Endothelin-converting enzyme-like 1		GO:0016485		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000199753|UniProtKB:P42891|UniProtKB:P42892|RGD:620293|UniProtKB:P08473|UniProtKB:P0DPD6	PANTHER:PTHR11733	protein		PMID:21873635	20200918	ecel1
UniProtKB:E7FE30	Endothelin-converting enzyme-like 1		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000199753|UniProtKB:P0DPE2|UniProtKB:P0DPD6|UniProtKB:P08473|FB:FBgn0027570|MGI:MGI:1343461|RGD:1309299|UniProtKB:P23276|UniProtKB:P42891	PANTHER:PTHR11733	protein		PMID:21873635	20200918	ecel1
ZFIN:ZDB-GENE-071004-29	zgc:171740		GO:0043161		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001028628|UniProtKB:Q969K3|MGI:MGI:2153340|UniProtKB:Q8WZ73	PANTHER:PTHR14879	protein_coding_gene		PMID:21873635	20200306	zgc:171740
ZFIN:ZDB-GENE-071004-29	zgc:171740		GO:2001271		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001028628|UniProtKB:Q969K3|UniProtKB:Q8WZ73	PANTHER:PTHR14879	protein_coding_gene		PMID:21873635	20200306	zgc:171740
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001309	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002398	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001309	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002138	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0008234		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR015917	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002138	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0004197		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR002398	PANTHER:PTHR10454	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase	not	GO:0097153		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000825211|PANTHER:PTN000047947	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20210127	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase		GO:0097199		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000047948|UniProtKB:P55211|FB:FBgn0026404|UniProtKB:Q92851|UniProtKB:Q14790	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20200807	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase	not	GO:0097200		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002470824|PANTHER:PTN000047948	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20170228	casp23
ZFIN:ZDB-GENE-071004-27	caspase 23, apoptosis-related cysteine peptidase	not	GO:0006919		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000825211|PANTHER:PTN000047948	PANTHER:PTHR10454	protein_coding_gene		PMID:21873635	20200929	casp23
UniProtKB:E7FDP9	Uncharacterized protein		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001208002|UniProtKB:P00760|UniProtKB:P00750|UniProtKB:P35030|UniProtKB:P00761|UniProtKB:Q28198|MGI:MGI:97610|UniProtKB:P07478|UniProtKB:P00748	PANTHER:PTHR24264	protein		PMID:21873635	20200809	LOC103908930
UniProtKB:E7FDP9	Uncharacterized protein		GO:0006508		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001208002|UniProtKB:P00750|UniProtKB:P35030|UniProtKB:P00760|UniProtKB:Q14520|RGD:3342|ZFIN:ZDB-GENE-030619-15|UniProtKB:P00748|UniProtKB:P07478|ZFIN:ZDB-GENE-090313-278|UniProtKB:P00749|MGI:MGI:97610|UniProtKB:Q28198	PANTHER:PTHR24264	protein		PMID:21873635	20200930	LOC103908930
ZFIN:ZDB-GENE-060503-2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1b		GO:0043161		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN000134745|MGI:MGI:1861728|UniProtKB:Q96PU5|SGD:S000000927|UniProtKB:Q9HCE7|MGI:MGI:1914144|UniProtKB:O00308|UniProtKB:Q96J02	PANTHER:PTHR11254	protein_coding_gene		PMID:21873635	20201023	hecw1b
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR024079	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001818	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028726	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR021190	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR033739	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0482	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR028726	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR006026	PANTHER:PTHR10201	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	mmp17a
ZFIN:ZDB-GENE-070820-2	matrix metallopeptidase 17a		GO:0004222		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN001303987|UniProtKB:P45452|UniProtKB:P39900|UniProtKB:P14780|TAIR:locus:2032467|TAIR:locus:2020548|UniProtKB:P03956|FB:FBgn0033438|TAIR:locus:2130928|MGI:MGI:1341867|MGI:MGI:97011|UniProtKB:O60882|TAIR:locus:2055605|RGD:620196|MGI:MGI:101900|MGI:MGI:1340026|UniProtKB:P51512|TAIR:locus:2025891|UniProtKB:O75900|UniProtKB:Q90611|MGI:MGI:97009|UniProtKB:Q99542	PANTHER:PTHR10201	protein_coding_gene		PMID:21873635	20181120	mmp17a
ZFIN:ZDB-GENE-030131-4971	zgc:174164		GO:0004222		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001590	PANTHER:PTHR11905	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:174164
ZFIN:ZDB-GENE-030131-4971	zgc:174164		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001590	PANTHER:PTHR11905	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:174164
ZFIN:ZDB-GENE-030131-4971	zgc:174164		GO:0008237		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR024079	PANTHER:PTHR11905	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	zgc:174164
ZFIN:ZDB-GENE-040704-77	sorting nexin 7		GO:0097153		ZFIN	NCBITaxon:7955	IGI	ZFIN:ZDB-GENE-030826-3|ZFIN:ZDB-MRPHLNO-120927-1	PANTHER:PTHR45949	protein_coding_gene		PMID:22213104|ZFIN:ZDB-PUB-120111-8	20121106	snx7
ZFIN:ZDB-GENE-040704-64	HtrA serine peptidase 1a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001940	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	htra1a
ZFIN:ZDB-GENE-040704-64	HtrA serine peptidase 1a		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001940	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	htra1a
ZFIN:ZDB-GENE-040704-64	HtrA serine peptidase 1a		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	htra1a
ZFIN:ZDB-GENE-040704-64	HtrA serine peptidase 1a		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	htra1a
ZFIN:ZDB-GENE-040704-64	HtrA serine peptidase 1a		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR22939	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	htra1a
UniProtKB:A0A2R8QTN0	Uncharacterized protein		GO:0004252		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein		PMID:21873635	20170829	A0A2R8QTN0
UniProtKB:A0A2R8QTN0	Uncharacterized protein		GO:0031638		GO_Central	NCBITaxon:7955	IBA	PANTHER:PTN002499857|MGI:MGI:1100881	PANTHER:PTHR48071	protein		PMID:21873635	20170829	A0A2R8QTN0
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0008233		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0004252		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001254	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0006508		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0645	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0008236		ZFIN	NCBITaxon:7955	IEA	UniProtKB-KW:KW-0720	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020723-1	20201211	prss60.2
ZFIN:ZDB-GENE-050320-109	serine protease 60.2		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR001314	PANTHER:PTHR24253	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss60.2
ZFIN:ZDB-GENE-040704-55	serine protease 35		GO:0006508		ZFIN	NCBITaxon:7955	IEA	InterPro:IPR018114	PANTHER:PTHR15462	protein_coding_gene		ZFIN:ZDB-PUB-020724-1	20201211	prss35
